protein,drug,True Label,Predicted Probability
0.0,0.6654027104377747
0.0,0.4333263635635376
0.0,0.4348594844341278
0.0,0.46399861574172974
0.0,0.4313066899776459
1.0,0.45949143171310425
0.0,0.43403691053390503
0.0,0.5126056671142578
1.0,0.4472905993461609
1.0,0.6571502089500427
1.0,0.44864970445632935
0.0,0.44928157329559326
1.0,0.6448690891265869
1.0,0.43191784620285034
0.0,0.5875710844993591
1.0,0.45240092277526855
0.0,0.43122273683547974
0.0,0.42646467685699463
1.0,0.6646410822868347
1.0,0.6621420979499817
1.0,0.4341520667076111
1.0,0.4341292679309845
0.0,0.44228726625442505
0.0,0.44928234815597534
1.0,0.4319906234741211
1.0,0.45891186594963074
1.0,0.5177461504936218
0.0,0.43199604749679565
0.0,0.6664513945579529
0.0,0.44896578788757324
1.0,0.41550412774086
0.0,0.6496853232383728
0.0,0.4315072000026703
0.0,0.43107661604881287
1.0,0.5934946537017822
1.0,0.4508013129234314
0.0,0.43197450041770935
1.0,0.4335368275642395
0.0,0.44425952434539795
1.0,0.6792330145835876
0.0,0.4467041492462158
0.0,0.44848737120628357
1.0,0.4319646656513214
1.0,0.5596194863319397
0.0,0.45649921894073486
1.0,0.4324693977832794
0.0,0.49820005893707275
0.0,0.44934096932411194
1.0,0.43115487694740295
0.0,0.4310407340526581
1.0,0.4428744912147522
0.0,0.4309956431388855
1.0,0.47324541211128235
0.0,0.5083405375480652
0.0,0.4716942012310028
0.0,0.45917242765426636
0.0,0.4329453110694885
0.0,0.6774492859840393
0.0,0.4779828190803528
0.0,0.4323682487010956
0.0,0.44351935386657715
1.0,0.47669315338134766
0.0,0.43134212493896484
1.0,0.43516427278518677
0.0,0.5751718878746033
0.0,0.43245694041252136
1.0,0.4452972710132599
1.0,0.5049657821655273
1.0,0.5048080682754517
1.0,0.43278396129608154
1.0,0.46146872639656067
0.0,0.43013933300971985
1.0,0.45134004950523376
1.0,0.43163567781448364
1.0,0.6862936019897461
0.0,0.4291236102581024
0.0,0.4317800998687744
1.0,0.448280394077301
1.0,0.4325343370437622
1.0,0.43427377939224243
1.0,0.4416472017765045
1.0,0.45545437932014465
1.0,0.4318019449710846
0.0,0.6148781776428223
1.0,0.45257216691970825
0.0,0.4545772671699524
1.0,0.45190539956092834
0.0,0.4076731204986572
1.0,0.5609238147735596
1.0,0.43282565474510193
1.0,0.47001591324806213
0.0,0.4347864091396332
1.0,0.6812753677368164
0.0,0.46026644110679626
1.0,0.433738112449646
1.0,0.4797903895378113
0.0,0.4564349055290222
1.0,0.6828140616416931
1.0,0.6785300374031067
1.0,0.46997562050819397
1.0,0.4290368854999542
1.0,0.43338242173194885
1.0,0.45701444149017334
0.0,0.4320155382156372
0.0,0.431632399559021
1.0,0.4417145550251007
0.0,0.431794673204422
1.0,0.6844397783279419
0.0,0.4278026819229126
1.0,0.6301931142807007
0.0,0.4318786859512329
1.0,0.44551485776901245
1.0,0.42780861258506775
1.0,0.4494292736053467
1.0,0.45976635813713074
0.0,0.5015574097633362
0.0,0.43140411376953125
0.0,0.4325927197933197
0.0,0.4338968098163605
1.0,0.6848196983337402
0.0,0.6793562769889832
1.0,0.6850453615188599
0.0,0.43172451853752136
0.0,0.4317595958709717
1.0,0.4348849058151245
0.0,0.597975492477417
1.0,0.6842284798622131
1.0,0.4478189945220947
1.0,0.5362173914909363
1.0,0.46011582016944885
0.0,0.45801010727882385
0.0,0.43143898248672485
1.0,0.47127264738082886
0.0,0.5166128873825073
1.0,0.43492311239242554
1.0,0.6846839189529419
1.0,0.46839961409568787
1.0,0.6859217286109924
1.0,0.6847180724143982
0.0,0.45631060004234314
0.0,0.43872547149658203
1.0,0.43426892161369324
1.0,0.45689138770103455
0.0,0.4339394271373749
1.0,0.43149814009666443
0.0,0.531020998954773
0.0,0.45063653588294983
0.0,0.565951406955719
0.0,0.5065974593162537
0.0,0.4431040287017822
0.0,0.6675752997398376
1.0,0.5798630118370056
0.0,0.4638282358646393
1.0,0.45290008187294006
0.0,0.4150465130805969
0.0,0.5640011429786682
1.0,0.6358782052993774
1.0,0.5575587749481201
0.0,0.4731820225715637
0.0,0.43463096022605896
0.0,0.6843717098236084
1.0,0.5820541977882385
0.0,0.4543914496898651
1.0,0.43094193935394287
1.0,0.4346318542957306
1.0,0.6839544177055359
1.0,0.4499877989292145
1.0,0.4848639667034149
0.0,0.46376749873161316
1.0,0.6649031043052673
1.0,0.42825326323509216
1.0,0.4412580132484436
0.0,0.4608646035194397
0.0,0.5058739185333252
0.0,0.44501549005508423
0.0,0.4458900988101959
1.0,0.4499122202396393
1.0,0.665803074836731
1.0,0.43168729543685913
0.0,0.431342750787735
1.0,0.4327259957790375
1.0,0.43168702721595764
0.0,0.4589084982872009
0.0,0.43057531118392944
1.0,0.6853214502334595
0.0,0.46713849902153015
1.0,0.4312506318092346
0.0,0.43044736981391907
0.0,0.43976911902427673
0.0,0.4328327178955078
0.0,0.43296366930007935
0.0,0.4295429587364197
0.0,0.4319872260093689
0.0,0.4434675872325897
0.0,0.47030508518218994
0.0,0.44375425577163696
1.0,0.6852752566337585
0.0,0.5032539963722229
0.0,0.5166128873825073
0.0,0.43012309074401855
0.0,0.45131373405456543
1.0,0.4318316876888275
1.0,0.4311949610710144
1.0,0.6844640374183655
0.0,0.4408716559410095
0.0,0.49508386850357056
0.0,0.4675268530845642
1.0,0.4512920081615448
